FullName;Price;Name;ProductionDate;Klm;CubicCapacity;Horsepower;GasType;GearBox;Age
Fiat 500 '13 10700 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;9500.0;Fiat;2013-06-01;98150.0;1200.0;70.0;Βενζίνη;Αυτόματο;11
Nissan Juke '12 10100 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;11500.0;Nissan;2012-02-01;128730.0;1500.0;110.0;Πετρέλαιο;Manual;12
Mercedes-Benz GLA 180 '18 28000 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ - 1 ΧΡ.ΕΓΓΥΗΣΗ;26000.0;Mercedes-Benz;2018-02-01;128819.0;1500.0;110.0;Πετρέλαιο;Αυτόματο;6
Lancia Ypsilon '14 MULTIGET!!ΕΛΛΗΝΙΚΟ!!ΤΕΛΕΙΟ!!!!;7500.0;Lancia;2014-03-01;170000.0;1248.0;95.0;Πετρέλαιο;Manual;10
Bmw 530 '19  Luxury Line Steptronic;39990.0;Bmw;2019-11-01;90000.0;1998.0;252.0;Βενζίνη;Αυτόματο;5
Jeep Commander '07 LIMITED EDITION 3.0 CDR V6;12000.0;Jeep;2007-01-01;270000.0;3000.0;270.0;Πετρέλαιο;Αυτόματο;17
Lancia Ypsilon '14 MULTIGET!!ΕΛΛΗΝΙΚΟ!!ΤΕΛΕΙΟ!!!!;7500.0;Lancia;2014-03-01;170000.0;1248.0;95.0;Πετρέλαιο;Manual;10
Toyota Auris '14 1 ΧΡ.ΓΡΑΠΤΗ ΕΓΓΥΗΣΗ-!NAVIGATION;12500.0;Toyota;2014-06-01;133000.0;1400.0;90.0;Πετρέλαιο;Manual;10
Mini Cooper D '12 1 ΧΡΟΝΟ ΓΡΑΠΤΗ ΕΓΓΥΗΣΗ!;10400.0;Mini-Cooper;2012-01-01;98000.0;1600.0;110.0;Πετρέλαιο;Manual;12
Fiat 500 '14 10000 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;11200.0;Fiat;2014-09-01;84315.0;900.0;85.0;Βενζίνη;Αυτόματο;10
Bmw X6 '08 1 ΧΡΟΝO ΕΓΓΥΗΣΗ!ΕΞΑΙΡΕΤΙΚΟ!;38000.0;Bmw;2008-10-01;162000.0;4400.0;408.0;Βενζίνη;Αυτόματο;16
Fiat 500 '13 8600 ΓΙΑ ΑΝΑΠΗΡΙΚΟ-3ΤΕΚΝΟ-ΠΟΛΥ/ΝΟ - 1 ΧΡ.ΕΓΓΥΗΣΗ;9500.0;Fiat;2013-10-01;136000.0;1248.0;95.0;Πετρέλαιο;Manual;11
Opel Corsa '16 ΕΞΑΙΡΕΤΙΚΟ-NAVI- 1 ΧΡ.ΕΓΓΥΗΣΗ;11700.0;Opel;2016-04-01;98000.0;1300.0;95.0;Πετρέλαιο;Manual;8
Fiat 500 '13 10700 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;9500.0;Fiat;2013-06-01;148756.0;1200.0;70.0;Βενζίνη;Manual;11
Mercedes-Benz CLA 45 AMG '16 PERFORMANCE-1 XP.ΕΓΓΥΗΣΗ-ROOF;59000.0;Mercedes-Benz;2016-10-01;80000.0;2000.0;381.0;Βενζίνη;Αυτόματο;8
Nissan Micra '18  0.9 IG-T Start&Stopp Acenta;12900.0;Nissan;2018-07-01;68300.0;900.0;90.0;Βενζίνη;Manual;6
Nissan Qashqai '20 Tekna 23700 ΓΙΑ ΣΥΜΒΑΤΙΚΟ 1Χ-1ΧΡ.ΕΓΓΥΗΣΗ;22500.0;Nissan;2020-04-01;32619.0;1300.0;140.0;Βενζίνη;Manual;4
Nissan Juke '17 13400 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;12500.0;Nissan;2017-02-01;122200.0;1500.0;110.0;Πετρέλαιο;Manual;7
Opel Corsa '12 7000 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;8200.0;Opel;2012-01-01;148980.0;1200.0;95.0;Πετρέλαιο;Manual;12
Opel Astra '16 1 ΧΡΟΝΟ ΕΓΓΥΗΣΗ!ΑΡΙΣΤΟ;13500.0;Opel;2016-11-01;139000.0;1600.0;135.0;Πετρέλαιο;Αυτόματο;8
Peugeot 3008 '19 Business 21700 ΓΙΑ ΣΥΜΒΑΤΙΚΟ 1Χ-1ΧΡ.ΕΓΓΥΗΣΗ;20500.0;Peugeot;2019-11-01;112048.0;1500.0;130.0;Πετρέλαιο;Αυτόματο;5
Nissan Micra '14 8200 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;9600.0;Nissan;2014-06-01;144790.0;1200.0;80.0;Βενζίνη;Manual;10
Fiat 500 '14 10900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;9700.0;Fiat;2014-09-01;102729.0;1200.0;70.0;Βενζίνη;Αυτόματο;10
Nissan Juke '17 12500 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;13400.0;Nissan;2017-02-01;122200.0;1500.0;110.0;Πετρέλαιο;Manual;7
Peugeot 406 '97 2.0 16v 1ο χερι!!!;2800.0;Peugeot;1997-07-01;100000.0;1998.0;100.0;Βενζίνη;Manual;27
Peugeot 508 '17 13500 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ 1 ΧΡ.ΕΓΓΥΗΣΗ;14800.0;Peugeot;2017-07-01;145430.0;1600.0;120.0;Πετρέλαιο;Αυτόματο;7
Bmw 116 '20 d advantage 21000 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;19700.0;Bmw;2020-01-01;104000.0;1496.0;116.0;Πετρέλαιο;Manual;4
Opel Corsa '14 8700 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;7500.0;Opel;2014-09-01;135731.0;1200.0;95.0;Πετρέλαιο;Manual;10
Renault Captur '16 13600 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;12700.0;Renault;2016-03-01;84558.0;1500.0;90.0;Πετρέλαιο;Manual;8
Ford Focus '17 12900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ - 1 ΧΡ.ΕΓΓΥΗΣΗ;11300.0;Ford;2017-11-01;141000.0;1500.0;120.0;Πετρέλαιο;Αυτόματο;7
Jaguar X-Type '03;5000.0;Jaguar;2003-01-01;185000.0;2500.0;192.0;Βενζίνη;Manual;21
Toyota Aygo '19 X-PLAY 45000 Km AUTOMATIC;13300.0;Toyota;2019-07-01;45000.0;1000.0;75.0;Βενζίνη;Αυτόματο;5
Ford Fiesta '13 1 ΧΡΟΝΟ ΓΡΑΠΤΗ ΕΓΓΥΗΣΗ!TITANIUM;8700.0;Ford;2013-01-01;137000.0;1200.0;82.0;Βενζίνη;Manual;11
Smart ForTwo '15 prime 10700 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;11500.0;Smart;2015-08-01;119000.0;898.0;90.0;Βενζίνη;Manual;9
Fiat 500 '14 9700 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;10900.0;Fiat;2014-09-01;102729.0;1200.0;70.0;Βενζίνη;Αυτόματο;10
Fiat 500 '12 7200 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ- 1 ΧΡ.ΕΓΓΥΗΣΗ;8100.0;Fiat;2012-08-01;125000.0;900.0;85.0;Βενζίνη;Manual;12
Porsche Cayenne '11 HYBRID S - ΟΡΟΦΗ-NAVI 1 XP.ΕΓΓ;48500.0;Porsche;2011-01-01;124000.0;3000.0;386.0;Υβριδικό βενζίνη;Αυτόματο;13
Nissan Qashqai '12 1 ΧΡΟΝΟ ΕΓΓΥΗΣΗ!TEKNA ΕΚΔΟΣΗ.!;13200.0;Nissan;2012-04-01;140997.0;1500.0;110.0;Πετρέλαιο;Manual;12
Peugeot 2008 '22 Active 21800 ΓΙΑ ΣΥΜΒΑΤΙΚΟ 1Χ-1ΧΡ.ΕΓΓΥΗΣΗ;20700.0;Peugeot;2022-05-01;90425.0;1500.0;110.0;Πετρέλαιο;Manual;2
Alfa Romeo Mito '12 8100 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;8900.0;Alfa-Romeo;2012-02-01;138755.0;1300.0;85.0;Πετρέλαιο;Manual;12
Nissan Juke '17 12400 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;13300.0;Nissan;2017-02-01;123985.0;1500.0;110.0;Πετρέλαιο;Manual;7
Opel Corsa '17 12200 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ;11800.0;Opel;2017-12-01;136000.0;1398.0;90.0;Βενζίνη;Αυτόματο;7
Citroen Berlingo '08 ΨΥΓΕΙΟ  -20 ΒΑΘΜΟΥΣ;8300.0;Citroen;2008-10-01;230000.0;1600.0;90.0;Πετρέλαιο;Manual;16
Alfa Romeo Mito '12 8900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;7900.0;Alfa-Romeo;2012-12-01;133500.0;1300.0;85.0;Πετρέλαιο;Manual;12
Bmw 116 '16 16700 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1 ΧΡ.ΕΓΓΥΗΣΗ;15400.0;Bmw;2016-07-01;128061.0;1500.0;115.0;Πετρέλαιο;Manual;8
Nissan Micra '17 1.2 # Ν-TEC # NAVIGATION;9999.0;Nissan;2017-11-01;97000.0;1198.0;87.0;Βενζίνη;Manual;7
Peugeot 2008 '15 1 ΧΡΟΝΟ ΕΓΓΥΗΣΗ.!ALLURE;12900.0;Peugeot;2015-02-01;141456.0;1600.0;92.0;Πετρέλαιο;Αυτόματο;9
Ford Focus '16 12900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;11500.0;Ford;2016-06-01;138481.0;1500.0;120.0;Πετρέλαιο;Αυτόματο;8
Volkswagen Polo '16 1 ΧΡΟΝΟ ΓΡΑΠΤΗ ΕΓΓΥΗΣΗ.ΑΨΟΓΟ;10700.0;Volkswagen;2016-02-01;118445.0;1400.0;75.0;Πετρέλαιο;Manual;8
Kia Picanto '17 8500 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;9500.0;Kia;2017-03-01;110234.0;1200.0;85.0;Βενζίνη;Manual;7
Alfa Romeo Mito '12 8900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;8100.0;Alfa-Romeo;2012-02-01;138755.0;1300.0;85.0;Πετρέλαιο;Manual;12
Opel Astra '16 13900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;12900.0;Opel;2016-07-01;120904.0;1600.0;136.0;Πετρέλαιο;Manual;8
Peugeot 508 '12 10800 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;9000.0;Peugeot;2012-01-01;154504.0;1600.0;110.0;Πετρέλαιο;Αυτόματο;12
Volkswagen Golf '16 LOUNGE 13900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ - 1 ΧΡ.ΕΓΓΥΗΣΗ;13000.0;Volkswagen;2016-08-01;118688.0;1598.0;110.0;Πετρέλαιο;Manual;8
Mini Cooper D '13 One D - Diesel;9500.0;Mini-Cooper;2013-02-01;149000.0;1598.0;95.0;Πετρέλαιο;Manual;11
Ford Fiesta '18 Titanium;11999.0;Ford;2018-01-01;141100.0;1500.0;86.0;Πετρέλαιο;Manual;6
Alfa Romeo Mito '12 8900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;8100.0;Alfa-Romeo;2012-02-01;138755.0;1300.0;85.0;Πετρέλαιο;Manual;12
Opel Astra '16 13900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;12900.0;Opel;2016-07-01;120904.0;1600.0;136.0;Πετρέλαιο;Manual;8
Peugeot 508 '12 10800 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;9000.0;Peugeot;2012-01-01;154504.0;1600.0;110.0;Πετρέλαιο;Αυτόματο;12
Volkswagen Golf '16 LOUNGE 13900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ - 1 ΧΡ.ΕΓΓΥΗΣΗ;13000.0;Volkswagen;2016-08-01;118688.0;1598.0;110.0;Πετρέλαιο;Manual;8
Mercedes-Benz A 180 '16 17800 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟΛΥ/ΝΟ-1 ΧΡ.ΕΓΓΥΗΣΗ-URBAN;18800.0;Mercedes-Benz;2016-02-01;143000.0;1500.0;109.0;Πετρέλαιο;Manual;8
Porsche Panamera '18 TURBO S 680HP HYBRID PANORAMA;195000.0;Porsche;2018-09-01;29000.0;4000.0;680.0;Υβριδικό βενζίνη;Αυτόματο;6
Renault Captur '15 13200 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;11400.0;Renault;2015-02-01;142791.0;900.0;90.0;Βενζίνη;Manual;9
Ford Focus '18 STLINE 1.0 125 PS;16999.0;Ford;2018-12-01;129000.0;999.0;125.0;Βενζίνη;Manual;6
Smart ForTwo '03;2790.0;Smart;2003-01-01;118000.0;599.0;5.0;Βενζίνη;Manual;21
Mercedes-Benz A 180 '15 18200 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;19200.0;Mercedes-Benz;2015-07-01;98434.0;1500.0;110.0;Πετρέλαιο;Manual;9
Peugeot 208 '17 GT LINE - 11300 ΓΙΑ 3ΤΕΚΝΟ-ΠΟΛΥ/ΝΟ-ΑΝΑ/ΚΟ;11900.0;Peugeot;2017-01-01;130000.0;1600.0;120.0;Πετρέλαιο;Manual;7
Toyota Yaris '17 11000 ΓΙA AΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ;11900.0;Toyota;2017-06-01;74190.0;1000.0;70.0;Βενζίνη;Manual;7
Toyota Yaris '17 11900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ-1ΧΡ.ΕΓΓΥΗΣΗ;11000.0;Toyota;2017-06-01;74190.0;1000.0;70.0;Βενζίνη;Manual;7
Opel Corsa '12 7000 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ- 1 ΧΡ.ΕΓΓΥΗΣΗ;8200.0;Opel;2012-05-01;138000.0;1300.0;95.0;Πετρέλαιο;Manual;12
Toyota Yaris '19 1.4 D-4D Entry TSS 90HP;12600.0;Toyota;2019-02-01;150000.0;1364.0;90.0;Πετρέλαιο;Manual;5
Renault Captur '19  AUTOMATIC#DIESEL#EURO6;16999.0;Renault;2019-06-01;117000.0;1461.0;90.0;Πετρέλαιο;Αυτόματο;5
Ford Focus '17 11300 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ 1 ΧΡ.ΕΓΓΥΗΣΗ;12900.0;Ford;2017-11-01;141000.0;1500.0;120.0;Πετρέλαιο;Αυτόματο;7
Opel Corsa '11 6100 ΓΙΑ ΑΝΑ/ΚΟ-3ΤΕΚΝΟ-ΠΟ/ΝΟ - 1 ΧΡ.ΕΓΓΥΗΣΗ;7200.0;Opel;2011-11-01;140000.0;1400.0;100.0;Βενζίνη;Manual;13
Bmw M5 '05;33000.0;Bmw;2005-10-01;157000.0;5000.0;507.0;Βενζίνη;Αυτόματο;19
Nissan Juke '16 12900 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ - 1 ΧΡ.ΕΓΓΥΗΣΗ;12000.0;Nissan;2016-08-01;143153.0;1500.0;110.0;Πετρέλαιο;Manual;8
Mercedes-Benz A 180 '16 18800 ΓΙΑ ΣΥΜΒΑΤΙΚΟ ΙΧ -1 ΧΡ.ΕΓΓΥΗΣΗ-URBAN;17800.0;Mercedes-Benz;2016-02-01;143000.0;1500.0;109.0;Πετρέλαιο;Manual;8
Toyota Yaris '18  1.4 D-4D  Entry TSS 90HP;12600.0;Toyota;2018-05-01;130000.0;1364.0;90.0;Πετρέλαιο;Manual;6
Fiat Panda '19 1.3 MTJ EASY 95HP Start&Stop;9500.0;Fiat;2019-05-01;103000.0;1300.0;95.0;Πετρέλαιο;Manual;5
DS DS7 '20 Crossback E-Tense 4x4 Hybrid Grand Chic Panorama;35900.0;DS;2020-11-01;78200.0;1598.0;299.0;Υβριδικό plug-in βενζίνη;Αυτόματο;4
Fiat Panda '19 1.3 MTJ EASY 95HP Start&Stop;9500.0;Fiat;2019-05-01;103000.0;1300.0;95.0;Πετρέλαιο;Manual;5
Hyundai i 30 '16 1.4 ΒΕΝΖΙΝΗ # 101PS # 99000km;12999.0;Hyundai;2016-01-01;99000.0;1400.0;101.0;Βενζίνη;Manual;8
Toyota Yaris '17  1.5 HYBRID S-EDITION;12990.0;Toyota;2017-01-01;134000.0;1500.0;100.0;Υβριδικό βενζίνη;Αυτόματο;7
"Ford Fiesta '19 ""ΑΥΤΟΜΑΤΟ ΠΑΡΚΑΡΙΣΜΑ""";12400.0;Ford;2019-10-01;137000.0;1499.0;86.0;Πετρέλαιο;Manual;5
Hyundai i 20 '17 PASSION/GDI/ΒΕΝΖΙΝΗ/101PS;11999.0;Hyundai;2017-11-01;99800.0;1000.0;101.0;Βενζίνη;Manual;7
Alfa Romeo Alfa 159 '07 160hp;7500.0;Alfa-Romeo;2007-05-01;109000.0;1800.0;160.0;Βενζίνη;Manual;17
Hyundai i 20 '19 1.2 ACTIVE 31000km/2019;13999.0;Hyundai;2019-11-01;31000.0;1242.0;87.0;Βενζίνη;Manual;5
Nissan Qashqai '16  1.2 DIG-T Acenta;16500.0;Nissan;2016-02-01;61000.0;1200.0;116.0;Βενζίνη;Manual;8
Suzuki Ignis '04 Magyar;3700.0;Suzuki;2004-11-01;150000.0;1300.0;80.0;Βενζίνη;Manual;20
Hyundai Getz '04 1.1 A/C ΥΔΡΑΥΛΙΚΟ ΤΙΜΟΝΙ;2999.0;Hyundai;2004-08-01;285000.0;1086.0;67.0;Βενζίνη;Manual;20
Renault Captur '15 0.9 TURBO LUXE BICOLOR;12999.0;Renault;2015-10-01;75000.0;898.0;90.0;Βενζίνη;Manual;9
Suzuki Baleno '97;1700.0;Suzuki;1997-09-01;319000.0;1298.0;86.0;Βενζίνη;Manual;27
Volkswagen Scirocco '09;10900.0;Volkswagen;2009-07-01;135000.0;1400.0;160.0;Βενζίνη;Manual;15
Mitsubishi Space Star '15 1.2 # AUTOMATIC!!!;9999.0;Mitsubishi;2015-11-01;111000.0;1200.0;87.0;Βενζίνη;Αυτόματο;9
Toyota Yaris '18;12900.0;Toyota;2018-08-01;113400.0;1000.0;75.0;Βενζίνη;Manual;6
Alfa Romeo Giulietta '11  1.4 TB 16V Sport;11000.0;Alfa-Romeo;2011-01-01;178000.0;1400.0;170.0;Βενζίνη;Manual;13
Kia Picanto '11 1.2;6100.0;Kia;2011-01-01;124300.0;1200.0;80.0;Βενζίνη;Manual;13
Audi A4 '14  TFSI TURBO;18000.0;Audi;2014-12-01;69000.0;1800.0;180.0;Βενζίνη;Manual;10
Ford Focus '10 1.6 110ps;8000.0;Ford;2010-11-01;127500.0;1600.0;110.0;Πετρέλαιο;Manual;14
Peugeot 208 '16;10500.0;Peugeot;2016-11-01;99800.0;1200.0;82.0;Βενζίνη;Manual;8
Opel Corsa '13  1.3 CDTI ecoFlex 95PS 6ΤΑΧΥΤΟ;8350.0;Opel;2013-01-01;137100.0;1300.0;95.0;Πετρέλαιο;Manual;11
Mitsubishi Space Star '20;9600.0;Mitsubishi;2020-09-01;46400.0;999.0;71.0;Βενζίνη;Manual;4
Daewoo Kalos '03;2900.0;Daewoo;2003-06-01;181000.0;1400.0;90.0;Βενζίνη;Manual;21
Land Rover Discovery '10 3;21000.0;Land-Rover;2010-01-01;135000.0;2700.0;190.0;Πετρέλαιο;Αυτόματο;14
Toyota Yaris '08  1.4 D-4D Sol;7550.0;Toyota;2008-04-01;163000.0;1400.0;90.0;Πετρέλαιο;Manual;16
Toyota RAV 4 '12  4X4  ΚΑΤΟΠΙΝ ΠΑΡΑΓΓΕΛΙΑΣ;15500.0;Toyota;2012-11-01;129000.0;2200.0;150.0;Πετρέλαιο;Manual;12
Skoda Octavia '05 Tour;3550.0;Skoda;2005-08-01;255000.0;1781.0;150.0;Βενζίνη;Manual;19
Renault Modus '05 1.2 ΠΛΗΡΩΜΕΝΑ ΤΕΛΗ 2024;4000.0;Renault;2005-01-01;179900.0;1200.0;75.0;Βενζίνη;Manual;19
Nissan Qashqai '11  1.5 dCi Tekna;13000.0;Nissan;2011-04-01;157900.0;1500.0;110.0;Πετρέλαιο;Manual;13
Ford Fiesta '06  1.4 TDCi Trend;4500.0;Ford;2006-06-01;250000.0;1400.0;80.0;Πετρέλαιο;Manual;18
Smart ForTwo '17;10600.0;Smart;2017-01-01;140300.0;998.0;72.0;Βενζίνη;Αυτόματο;7
Audi S5 '09;15800.0;Audi;2009-01-01;120000.0;3200.0;330.0;Βενζίνη;Manual;15
Nissan Qashqai '12  1.5 dCi Acenta;12200.0;Nissan;2012-01-01;137000.0;1500.0;110.0;Πετρέλαιο;Manual;12
Audi TT '00;7300.0;Audi;2000-01-01;250000.0;1800.0;250.0;Βενζίνη;Manual;24
Nissan Almera '02;2000.0;Nissan;2002-01-01;310000.0;1500.0;90.0;Βενζίνη;Manual;22
Opel Corsa '13 1.3 95ps 6ΤΑΧΥΤΟ;8400.0;Opel;2013-05-01;139500.0;1300.0;95.0;Πετρέλαιο;Manual;11
Fiat 500 '08;6800.0;Fiat;2008-06-01;178000.0;1242.0;75.0;Βενζίνη;Αυτόματο;16
Hyundai Elantra '01  1.6 GLS  ΤΕΛΗ 2024 ΠΛΗΡΩΜΕΝΑ;2000.0;Hyundai;2001-01-01;260000.0;1600.0;80.0;Αέριο(lpg) - βενζίνη;Manual;23
Bmw 320 '17 ΚΑΤΟΠΙΝ ΠΑΡΑΓΓΕΛΙΑΣ;33000.0;Bmw;2017-03-01;100500.0;2000.0;194.0;Πετρέλαιο;Αυτόματο;7
Smart ForTwo '00 A/c Πανοραμα;2700.0;Smart;2000-12-01;232000.0;600.0;55.0;Βενζίνη;Αυτόματο;24
Opel Astra '06  Twintop 1.8 Cosmo;5500.0;Opel;2006-11-01;207000.0;1800.0;116.0;Βενζίνη;Manual;18
Hyundai i 10 '15;8500.0;Hyundai;2015-09-01;147400.0;1000.0;70.0;Βενζίνη;Manual;9
Peugeot 308 '14;9500.0;Peugeot;2014-06-01;180000.0;1600.0;115.0;Πετρέλαιο;Manual;10
Peugeot 208 '13  1.4 e-HDi 68 STOP&START Activ;8500.0;Peugeot;2013-01-01;168000.0;1398.0;68.0;Βενζίνη;Αυτόματο;11
Seat Arona '18 X-STYLE;13800.0;Seat;2018-12-01;135017.0;1600.0;95.0;Πετρέλαιο;Manual;6
Fiat Tipo '19 1.4 T-JET 120 HP;13300.0;Fiat;2019-10-01;107850.0;1400.0;120.0;Βενζίνη;Manual;5
Hyundai i 20 '15  1.2 Edition YES..!!! full extras..!!;11900.0;Hyundai;2015-09-01;123700.0;1200.0;84.0;Βενζίνη;Manual;9
Volkswagen Passat CC '09 1.8;11900.0;Volkswagen;2009-01-01;140000.0;1800.0;160.0;Βενζίνη;Manual;15
Opel Vivaro '19 BI TURBO 145 HP;16300.0;Opel;2019-10-01;197050.0;1600.0;145.0;Πετρέλαιο;Manual;5
Bmw 750 '99 ΘΩΡΑΚΙΣΜΕΝΟ Β7  V12;45000.0;Bmw;1999-07-01;100500.0;5379.0;327.0;Βενζίνη;Αυτόματο;25
Renault Grand Scenic '16 7 ΘΕΣΙΟ BOSE LIMITED EDITION;13300.0;Renault;2016-05-01;189430.0;1600.0;131.0;Πετρέλαιο;Manual;8
Fiat Doblo '18 Fiat Doblo 1.3 M-Jet Furgón Base  135000 Χιλ.;10500.0;Fiat;2018-10-01;135600.0;1248.0;95.0;Πετρέλαιο;Manual;6
Alfa Romeo Giulietta '16 JTDM 16V;10000.0;Alfa-Romeo;2016-04-01;188989.0;1600.0;120.0;Πετρέλαιο;Manual;8
Renault Clio '04;2600.0;Renault;2004-08-01;242000.0;1149.0;8.0;Βενζίνη;Manual;20
Opel Astra '18 CDTI;12800.0;Opel;2018-08-01;154807.0;1600.0;136.0;Πετρέλαιο;Manual;6
Audi A4 '04 Αυτοματο αεριο xenon;7700.0;Audi;2004-08-01;224000.0;1800.0;163.0;Αέριο(lpg) - βενζίνη;Αυτόματο;20
Mercedes-Benz CLK 200 '05 V6 2,8 μετατροπη look amg;13800.0;Mercedes-Benz;2005-01-01;222000.0;1800.0;272.0;Αέριο(lpg) - βενζίνη;Αυτόματο;19
Volkswagen Golf '01 VR6 ΤΕΤΡΑΚΙΝΗΤΟ ΕΞΑΤΑΧΥΤΟ;4600.0;Volkswagen;2001-03-01;182000.0;2800.0;231.0;Βενζίνη;Manual;23
Audi A4 '03  1.8 T;4680.0;Audi;2003-04-01;443000.0;1800.0;163.0;Βενζίνη;Manual;21
DS DS7 '20 Crossback E-Tense 4x4 Hybrid Grand Chic Panorama;35900.0;DS;2020-11-01;78200.0;1598.0;299.0;Υβριδικό plug-in βενζίνη;Αυτόματο;4
Audi A3 '11  Sportback S-line Facelift;17500.0;Audi;2011-01-01;170000.0;1800.0;345.0;Βενζίνη;Manual;13
Bmw 520 '01 535 full m5 look;9999.0;Bmw;2001-03-01;232000.0;3500.0;245.0;Βενζίνη;Αυτόματο;23
Audi A4 '05  2.0 TFSI DTM Edition quattro;18000.0;Audi;2005-10-01;127000.0;2000.0;260.0;Βενζίνη;Manual;19
Mercedes-Benz C 350 '09 AVANTGARD ΑΥΤΟΜΑΤΟ ΗΛΙΟΡΟΦΗ;14000.0;Mercedes-Benz;2009-10-01;289000.0;2987.0;252.0;Πετρέλαιο;Αυτόματο;15
Volkswagen Golf '98;4800.0;Volkswagen;1998-08-01;150000.0;1595.0;100.0;Βενζίνη;Manual;26
Mercedes-Benz E 300 '14 HYBRID/DIESEL 140 EURO ΤΕΛΗ;29500.0;Mercedes-Benz;2014-12-01;143000.0;2143.0;231.0;Υβριδικό πετρέλαιο;Αυτόματο;10
Fiat 500X '15 Multijet Lounge Grip Control;17390.0;Fiat;2015-04-01;69300.0;1598.0;120.0;Πετρέλαιο;Manual;9
Seat Mii '18;7800.0;Seat;2018-01-01;77000.0;999.0;60.0;Βενζίνη;Manual;6
Opel Astra '12 1.3 cdti;8000.0;Opel;2012-10-01;220000.0;1248.0;90.0;Πετρέλαιο;Manual;12
Bmw 316 '01  Advantage;4700.0;Bmw;2001-10-01;288600.0;1600.0;116.0;Βενζίνη;Manual;23
